Org_Identifier,Org_FormalName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC,ProviderName,LocationAttachment_FileName,LocationAttachment_FileType,LocationAttachment_FileDownload
USGS,U.S. Geological Survey,USGS-443309084090003,"WAGNER LAKE NEAR MIO, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Oscoda County,US,MI,,04070007,040700070402,,,44.552515664999,-84.1500049002145,NAD83,44.552515664999,-84.1500049002145,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443309084090005,"WAGNER LAKE NEAR MIO, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Oscoda County,US,MI,,04070007,040700070402,,,44.552515664999,-84.1500049002145,NAD83,44.552515664999,-84.1500049002145,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443309084090006,"WAGNER LAKE NEAR MIO, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Oscoda County,US,MI,,04070007,040700070402,,,44.552515664999,-84.1500049002145,NAD83,44.552515664999,-84.1500049002145,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-415039085521002,"SHAVEHEAD LAKE NR WILLIAMSVILLE, MI WB 3FT AB BOT","Lake, Reservoir, Impoundment",,Michigan,United States of America,Cass County,US,MI,,04050001,040500011303,,,41.8442148271779,-85.869443778754,NAD83,41.8442148271779,-85.869443778754,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-415039085521001,"SHAVEHEAD LAKE NR WILLIAMSVILLE, MI WEST BASIN","Lake, Reservoir, Impoundment",,Michigan,United States of America,Cass County,US,MI,,04050001,040500011303,,,41.8442148271779,-85.869443778754,NAD83,41.8442148271779,-85.869443778754,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443313085373601,251122,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030301,,,44.55361019537249,-85.626613504173,NAD83,44.55361019537249,-85.626613504173,NAD83,24000,,,,,,,,,,,,,,,,,,,,,101.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443322085304901,251015,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,,,,44.5561143005198,-85.5136751659313,NAD83,44.5561143005198,-85.5136751659313,NAD83,,,,,,,,,,,,,,,,,,,,,,130.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440550084155601,20N 02E 32BBB 01  GLADWN,Well,,Michigan,United States of America,Gladwin County,US,MI,,04080201,040802010102,,,44.0972219163027,-84.26545531278033,NAD83,44.0972219163027,-84.26545531278033,NAD83,24000,,,,,,,,,,112GLCU,,"Glacial Deposits, Undifferentiated",,,,Confined single aquifer,N100GLCIAL,,,,139.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443324085222201,25N 09W 14CCC 01 GRAND TRAVERSE CO (GR TRV),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.55666561400377,-85.37271568149447,NAD83,44.55666561400377,-85.37271568149447,NAD83,24000,,,,,,,,,,112GLCU,,"Glacial Deposits, Undifferentiated",,,,Unconfined single aquifer,N100GLCIAL,,,,46.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440555084002801,11 CLAYTON 1,Well,,Michigan,United States of America,Arenac County,US,MI,,04080101,040801010412,,,44.0986312277807,-84.0077714083403,NAD83,44.0986312277807,-84.0077714083403,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440600085090001,133 MARION 1,Well,,Michigan,United States of America,Osceola County,US,MI,,04060102,040601020503,,,44.1091812785864,-85.1467058099087,NAD83,44.1091812785864,-85.1467058099087,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443332085204201,"FIFE LAKE AT FIFE LAKE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5588943371361,-85.345057207574,NAD83,44.5588943371361,-85.345057207574,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443337085364301,251114,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,,,,44.5602804348688,-85.6120129289641,NAD83,44.5602804348688,-85.6120129289641,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440608085183001,20N 08W 30AAAB01  OSEOLA,Well,,Michigan,United States of America,Osceola County,US,MI,,04060102,040601020502,,,44.10222264636049,-85.30826946534874,NAD83,44.10222264636049,-85.30826946534874,NAD83,24000,,,,,,,,,,112SAND,,Sand,,,,,N100GLCIAL,,,,218.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443340086105001,"UPPER HERRING LAKE NEAR WATERVALE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5611107448711,-86.1806475018568,NAD83,44.5611107448711,-86.1806475018568,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443340086105002,"UPPER HERRING LAKE NR WATERVALE, MI  3FT AB LK BOT","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5611107448711,-86.1806475018568,NAD83,44.5611107448711,-86.1806475018568,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443340086105003,"UPPER HERRING LAKE NR WATERVALE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5611107448711,-86.1806475018568,NAD83,44.5611107448711,-86.1806475018568,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443340086105005,"UPPER HERRING LAKE NR WATERVALE, MI (3FT BL SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5611107448711,-86.1806475018568,NAD83,44.5611107448711,-86.1806475018568,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443340086105006,"UPPER HERRING LAKE NR WATERVALE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5611107448711,-86.1806475018568,NAD83,44.5611107448711,-86.1806475018568,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443342085331501,251017,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.56166569317619,-85.55411094618454,NAD83,44.56166569317619,-85.55411094618454,NAD83,24000,,,,,,,,,,,,,,,,,,,,,182.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443344086123805,"LOWER HERRING LAKE NR WATERVALE, MI (3FT BL SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5622216177099,-86.2106484140951,NAD83,44.5622216177099,-86.2106484140951,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443344086123806,"LOWER HERRING LAKE NEAR WATERVALE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5622216177099,-86.2106484140951,NAD83,44.5622216177099,-86.2106484140951,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443344086123801,"LOWER HERRING LAKE NEAR WATERVALE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5622216177099,-86.2106484140951,NAD83,44.5622216177099,-86.2106484140951,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443344086123802,"LOWER HERRING LAKE NEAR WATERVALE, MI (3FT AB BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5622216177099,-86.2106484140951,NAD83,44.5622216177099,-86.2106484140951,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443344086123803,"LOWER HERRING LAKE NEAR WATERVALE, MI  PHOTIC ZONE","Lake, Reservoir, Impoundment",,Michigan,United States of America,Benzie County,US,MI,,04060104,040601040406,,,44.5622216177099,-86.2106484140951,NAD83,44.5622216177099,-86.2106484140951,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443345085480001,25N 12W 18DABD 01 GRAND TRAVERSE CO (GP-1),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060104,040601040303,,,44.5622239664898,-85.801188128048,NAD83,44.5622239664898,-85.801188128048,NAD83,25000,,,,,,,,,,,,,,,,,,,,,85.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443347083481705,"ALCONA DAM POND NR CURTISVILLE, MI(3FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070704,,,44.5630696827991,-83.8047086109888,NAD83,44.5630696827991,-83.8047086109888,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443347083481706,"ALCONA DAM POND NR CURTISVILLE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070704,,,44.5630696827991,-83.8047086109888,NAD83,44.5630696827991,-83.8047086109888,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443347083481701,"ALCONA DAM POND NR CURISVILLE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070706,,,44.5614030417301,-83.8047086030375,NAD83,44.5614030417301,-83.8047086030375,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443347083481702,"ALCONA DAM POND NR CURTISVILLE, MI 3 FT AB LK BOT","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070704,,,44.5630696827991,-83.8047086109888,NAD83,44.5630696827991,-83.8047086109888,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443347083481703,"ALCONA DAM POND NR CURTISVILLE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070704,,,44.5630696827991,-83.8047086109888,NAD83,44.5630696827991,-83.8047086109888,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443354085271701,25N 09W 18BCBC 01 GRAND TRAVERSE CO (G 9),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050505,,,44.5642777777778,-85.4552777777778,NAD83,44.5642777777778,-85.4552777777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,40.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085201505,"FIFE LAKE NEAR FIFE LAKE, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5663943728988,-85.3375571207334,NAD83,44.5663943728988,-85.3375571207334,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085201506,"FIFE LAKE NEAR FIFE LAKE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5663943728988,-85.3375571207334,NAD83,44.5663943728988,-85.3375571207334,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085392101,251117,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030301,,,44.566387949873025,-85.65578118543505,NAD83,44.566387949873025,-85.65578118543505,NAD83,24000,,,,,,,,,,,,,,,,,,,,,140.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085201501,"FIFE LAKE NEAR FIFE LAKE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5663943728988,-85.3375571207334,NAD83,44.5663943728988,-85.3375571207334,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085201502,"FIFE LAKE NEAR FIFE LAKE, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5663943728988,-85.3375571207334,NAD83,44.5663943728988,-85.3375571207334,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443359085201503,"FIFE LAKE NEAR FIFE LAKE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5663943728988,-85.3375571207334,NAD83,44.5663943728988,-85.3375571207334,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443404085333001,251018,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.567776788805986,-85.55827775361965,NAD83,44.567776788805986,-85.55827775361965,NAD83,24000,,,,,,,,,,,,,,,,,,,,,163.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443404085350501,251113,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.567776801540745,-85.58466757099613,NAD83,44.567776801540745,-85.58466757099613,NAD83,24000,,,,,,,,,,,,,,,,,,,,,173.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443405085313401,251016,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,,,,44.5680585933603,-85.5261761626549,NAD83,44.5680585933603,-85.5261761626549,NAD83,,,,,,,,,,,,,,,,,,,,,,153.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443406085413801,251118,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030301,,,44.56833240591081,-85.69383807830674,NAD83,44.56833240591081,-85.69383807830674,NAD83,24000,,,,,,,,,,,,,,,,,,,,,190.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443410085433301,25N 12W 14BAA01 GRAND TRAVERSE CO (251214),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060104,,,,44.5694464529964,-85.7259070753772,NAD83,44.5694464529964,-85.7259070753772,NAD83,,,,,,,,,,,,,,,,,,,,,,225.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443412085453001,25N 12W 16AAAA 01 GRAND TRAVERSE CO (B20),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060104,040601040302,,,44.5711129436788,-85.7603531137853,NAD83,44.5711129436788,-85.7603531137853,NAD83,25000,,,,,,,,,,112GLCU,,"Glacial Deposits, Undifferentiated",,,,,N100GLCIAL,,,,149.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443415083415003,"NORTH LAKE NR GLENNIE SCB, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5708333333333,-83.6972222222222,NAD83,44.5708333333333,-83.6972222222222,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443415083415005,"NORTH LAKE NR GLENNIE SCB, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5708333333333,-83.6972222222222,NAD83,44.5708333333333,-83.6972222222222,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443415083415006,"NORTH LAKE NR GLENNIE SCB, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5708333333333,-83.6972222222222,NAD83,44.5708333333333,-83.6972222222222,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443415083415001,"NORTH LAKE NR GLENNIE SCB, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5708333333333,-83.6972222222222,NAD83,44.5708333333333,-83.6972222222222,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443415083415002,"NORTH LAKE NR GLENNIE SCB, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5708333333333,-83.6972222222222,NAD83,44.5708333333333,-83.6972222222222,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443416085391101,25N 11W 09CCC01 GRAND TRAVERSE CO (251109),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030301,,,44.57111015733509,-85.65300330569295,NAD83,44.57111015733509,-85.65300330569295,NAD83,24000,,,,,,,,,,,,,,,,,,,,,129.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440650084280001,051-BUTMAN-1,Well,,Michigan,United States of America,Gladwin County,US,MI,,04080201,040802010401,,,44.1139094329161,-84.4666791198294,NAD83,44.1139094329161,-84.4666791198294,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440652083390401,11-WHITNEY-25,Well,,Michigan,United States of America,Arenac County,US,MI,,04080101,040801010307,,,44.114462177516,-83.6510916144103,NAD83,44.114462177516,-83.6510916144103,NAD83,24000,,,,,,,,,,,,,,,,,,,,,470.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443425085222001,250911,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.573610009576896,-85.37216008836346,NAD83,44.573610009576896,-85.37216008836346,NAD83,24000,,,,,,,,,,,,,,,,,,,,,70.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443428083420405,"NORTH LAKE NR GLENNIE CB, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5744444444444,-83.7011111111111,NAD83,44.5744444444444,-83.7011111111111,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443428083420406,"NORTH LAKE NR GLENNIE CB, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5744444444444,-83.7011111111111,NAD83,44.5744444444444,-83.7011111111111,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443428083420401,"NORTH LAKE NEAR GLENNIE CB, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5744444444444,-83.7011111111111,NAD83,44.5744444444444,-83.7011111111111,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443428083420402,"NORTH LAKE NR GLENNIE CB, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5744444444444,-83.7011111111111,NAD83,44.5744444444444,-83.7011111111111,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443428083420403,"NORTH LAKE NR GLENNIE CB, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Alcona County,US,MI,,04070007,040700070605,,,44.5744444444444,-83.7011111111111,NAD83,44.5744444444444,-83.7011111111111,NAD83,62500,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443433085395801,25N 11W 08CA01 GRAND TRAVERSE CO (251108),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030301,,,44.5758323720573,-85.6660593164593,NAD83,44.5758323720573,-85.6660593164593,NAD83,24000,,,,,,,,,,,,,,,,,,,,,107.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443435085233001,25N 09W 10CBBB 01 GRAND TRAVERSE CO (B15),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.5770555555556,-85.3934722222222,NAD83,44.5770555555556,-85.3934722222222,NAD83,24000,,,,,,,,,,112GLCU,,"Glacial Deposits, Undifferentiated",,,,,N100GLCIAL,,,,118.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443437085271401,250907,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050505,,,44.576943376826364,-85.45382962512821,NAD83,44.576943376826364,-85.45382962512821,NAD83,24000,,,,,,,,,,,,,,,,,,,,,80.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443437085465701,25N 12W 08CBB01 GRAND TRAVERSE CO (251208),Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060104,040601040303,,,44.57694353070782,-85.78245230040751,NAD83,44.57694353070782,-85.78245230040751,NAD83,24000,,,,,,,,,,,,,,,,,,,,,61.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443438085272801,251012,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050505,,,44.577221155830266,-85.457718650579,NAD83,44.577221155830266,-85.457718650579,NAD83,24000,,,,,,,,,,,,,,,,,,,,,130.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443439084041201,"MACK LAKE NEAR MIO, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Kalkaska County,US,MI,,04060103,040601030202,,,44.5774987088983,-85.06992722859161,NAD83,44.5774987088983,-85.06992722859161,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443439084041203,"MACK LAKE NEAR MIO, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Kalkaska County,US,MI,,04060103,040601030202,,,44.5774987088983,-85.06992722859161,NAD83,44.5774987088983,-85.06992722859161,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443439084041206,"MACK LAKE NEAR MIO, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Kalkaska County,US,MI,,04060103,040601030202,,,44.5774987088983,-85.06992722859161,NAD83,44.5774987088983,-85.06992722859161,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443442085320201,251009,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.578332302296566,-85.53383243890296,NAD83,44.578332302296566,-85.53383243890296,NAD83,24000,,,,,,,,,,,,,,,,,,,,,112.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443443085210501,250912,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060103,040601030206,,,44.578609983950486,-85.35132601663123,NAD83,44.578609983950486,-85.35132601663123,NAD83,24000,,,,,,,,,,,,,,,,,,,,,89.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443443085331601,251008,Well,,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.578610089380675,-85.55438871755749,NAD83,44.578610089380675,-85.55438871755749,NAD83,24000,,,,,,,,,,,,,,,,,,,,,80.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-440729083421301,"AU GRES R US OF TWINING RD NR AU GRES, MI (AUG-1)",Stream,,Michigan,United States of America,Arenac County,US,MI,,04080101,040801010306,,,44.1247222222222,-83.7033333333333,NAD83,44.1247222222222,-83.7033333333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-443452085351801,"BREWSTER LAKE NEAR KINGSLEY, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Grand Traverse County,US,MI,,04060105,040601050506,,,44.581113735401,-85.5884015564848,NAD83,44.581113735401,-85.5884015564848,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
